1.6164 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
665.9883 	DATA 	Keypress: lshift
665.9888 	DATA 	Keypress: t
668.0552 	DATA 	end CS
668.1439 	DATA 	blue.png
668.8723 	DATA 	Keypress: b
668.9887 	DATA 	Keypress: lshift
668.9892 	DATA 	Keypress: t
669.1237 	DATA 	Keypress: b
669.3554 	DATA 	Keypress: b
669.6219 	DATA 	Keypress: b
670.1550 	DATA 	Keypress: b
670.6217 	DATA 	Keypress: b
671.0383 	DATA 	Keypress: b
671.5550 	DATA 	Keypress: b
671.9717 	DATA 	Keypress: b
671.9885 	DATA 	Keypress: lshift
671.9891 	DATA 	Keypress: t
672.4384 	DATA 	Keypress: b
672.9550 	DATA 	Keypress: b
673.1740 	DATA 	Keypress: b
673.4218 	DATA 	Keypress: b
673.6405 	DATA 	Keypress: b
673.8884 	DATA 	Keypress: b
674.0552 	DATA 	end CS
674.1423 	DATA 	vend.png
674.3202 	DATA 	Keypress: b
674.9884 	DATA 	Keypress: lshift
674.9890 	DATA 	Keypress: t
677.9885 	DATA 	Keypress: lshift
677.9891 	DATA 	Keypress: t
680.0550 	DATA 	end CS
680.1523 	DATA 	green.png
680.9884 	DATA 	Keypress: lshift
680.9890 	DATA 	Keypress: t
683.9884 	DATA 	Keypress: lshift
683.9889 	DATA 	Keypress: t
686.0551 	DATA 	end CS
686.1434 	DATA 	vend.png
686.9884 	DATA 	Keypress: lshift
686.9890 	DATA 	Keypress: t
689.9884 	DATA 	Keypress: lshift
689.9890 	DATA 	Keypress: t
692.0552 	DATA 	end CS
692.1441 	DATA 	yellow.png
692.9888 	DATA 	Keypress: lshift
692.9893 	DATA 	Keypress: t
695.9885 	DATA 	Keypress: lshift
695.9894 	DATA 	Keypress: t
698.9886 	DATA 	Keypress: lshift
698.9891 	DATA 	Keypress: t
699.0552 	DATA 	end CS
699.1366 	DATA 	vend.png
701.9885 	DATA 	Keypress: lshift
701.9891 	DATA 	Keypress: t
704.9883 	DATA 	Keypress: lshift
704.9889 	DATA 	Keypress: t
705.0550 	DATA 	end CS
705.1501 	DATA 	red.png
706.0215 	DATA 	Keypress: a
706.2716 	DATA 	Keypress: a
706.5215 	DATA 	Keypress: a
706.9884 	DATA 	Keypress: a
707.3550 	DATA 	Keypress: a
707.6050 	DATA 	Keypress: a
707.8217 	DATA 	Keypress: a
707.9886 	DATA 	Keypress: lshift
707.9891 	DATA 	Keypress: t
708.0387 	DATA 	Keypress: a
708.2552 	DATA 	Keypress: a
708.4552 	DATA 	Keypress: a
708.7052 	DATA 	Keypress: a
709.1551 	DATA 	Keypress: a
709.3720 	DATA 	Keypress: a
709.6219 	DATA 	Keypress: a
710.3051 	DATA 	Keypress: a
710.5072 	DATA 	Keypress: a
710.9720 	DATA 	Keypress: a
710.9884 	DATA 	Keypress: lshift
710.9890 	DATA 	Keypress: t
711.1740 	DATA 	Keypress: a
711.3885 	DATA 	Keypress: a
711.6218 	DATA 	Keypress: a
711.8550 	DATA 	Keypress: a
712.0552 	DATA 	end CS
712.1504 	DATA 	vend.png
712.2885 	DATA 	Keypress: a
713.9887 	DATA 	Keypress: lshift
713.9893 	DATA 	Keypress: t
716.9886 	DATA 	Keypress: lshift
716.9891 	DATA 	Keypress: t
718.0553 	DATA 	end CS
718.1511 	DATA 	green.png
719.9886 	DATA 	Keypress: lshift
719.9891 	DATA 	Keypress: t
722.9886 	DATA 	Keypress: lshift
722.9892 	DATA 	Keypress: t
725.9886 	DATA 	Keypress: lshift
725.9891 	DATA 	Keypress: t
728.9886 	DATA 	Keypress: lshift
728.9892 	DATA 	Keypress: t
731.9884 	DATA 	Keypress: lshift
731.9889 	DATA 	Keypress: t
732.0551 	DATA 	end CS
732.1522 	DATA 	vend.png
734.9886 	DATA 	Keypress: lshift
734.9892 	DATA 	Keypress: t
737.9885 	DATA 	Keypress: lshift
737.9890 	DATA 	Keypress: t
738.0553 	DATA 	end CS
738.1474 	DATA 	blue.png
738.9220 	DATA 	Keypress: b
739.2217 	DATA 	Keypress: b
739.4723 	DATA 	Keypress: b
739.7571 	DATA 	Keypress: b
740.0409 	DATA 	Keypress: b
740.0551 	DATA 	end CS
740.1467 	DATA 	vend.png
740.4873 	DATA 	Keypress: b
740.9884 	DATA 	Keypress: lshift
740.9892 	DATA 	Keypress: t
743.9884 	DATA 	Keypress: lshift
743.9890 	DATA 	Keypress: t
746.0554 	DATA 	end CS
746.1517 	DATA 	yellow.png
746.9885 	DATA 	Keypress: lshift
746.9891 	DATA 	Keypress: t
749.9886 	DATA 	Keypress: lshift
749.9892 	DATA 	Keypress: t
752.9886 	DATA 	Keypress: lshift
752.9892 	DATA 	Keypress: t
754.0553 	DATA 	end CS
754.1611 	DATA 	vend.png
755.9887 	DATA 	Keypress: lshift
755.9892 	DATA 	Keypress: t
758.9885 	DATA 	Keypress: lshift
758.9890 	DATA 	Keypress: t
760.0555 	DATA 	end CS
760.1447 	DATA 	red.png
760.8884 	DATA 	Keypress: a
761.2051 	DATA 	Keypress: a
761.7723 	DATA 	Keypress: a
761.9886 	DATA 	Keypress: lshift
761.9892 	DATA 	Keypress: t
762.2719 	DATA 	Keypress: a
762.6049 	DATA 	Keypress: a
762.9242 	DATA 	Keypress: a
763.2384 	DATA 	Keypress: a
763.5052 	DATA 	Keypress: a
763.7885 	DATA 	Keypress: a
764.1054 	DATA 	Keypress: a
764.6387 	DATA 	Keypress: a
764.9553 	DATA 	Keypress: a
764.9884 	DATA 	Keypress: lshift
764.9889 	DATA 	Keypress: t
765.2554 	DATA 	Keypress: a
765.8550 	DATA 	Keypress: a
766.1055 	DATA 	Keypress: a
766.3745 	DATA 	Keypress: a
766.6225 	DATA 	Keypress: a
766.9052 	DATA 	Keypress: a
767.1552 	DATA 	Keypress: a
767.3885 	DATA 	Keypress: a
767.6387 	DATA 	Keypress: a
767.9885 	DATA 	Keypress: lshift
767.9890 	DATA 	Keypress: t
768.0551 	DATA 	Keypress: a
768.5552 	DATA 	Keypress: a
768.8391 	DATA 	Keypress: a
769.0885 	DATA 	Keypress: a
769.3216 	DATA 	Keypress: a
769.5386 	DATA 	Keypress: a
769.9719 	DATA 	Keypress: a
770.4215 	DATA 	Keypress: a
770.7217 	DATA 	Keypress: a
770.9886 	DATA 	Keypress: lshift
770.9891 	DATA 	Keypress: t
771.0554 	DATA 	end CS
771.1585 	DATA 	vend.png
771.1589 	DATA 	Keypress: a
771.5053 	DATA 	Keypress: a
773.9887 	DATA 	Keypress: lshift
773.9893 	DATA 	Keypress: t
776.9885 	DATA 	Keypress: lshift
776.9890 	DATA 	Keypress: t
777.0552 	DATA 	end CS
777.1568 	DATA 	green.png
779.9885 	DATA 	Keypress: lshift
779.9890 	DATA 	Keypress: t
782.9885 	DATA 	Keypress: lshift
782.9890 	DATA 	Keypress: t
785.9884 	DATA 	Keypress: lshift
785.9889 	DATA 	Keypress: t
788.9884 	DATA 	Keypress: lshift
788.9890 	DATA 	Keypress: t
791.0555 	DATA 	end CS
791.1470 	DATA 	vend.png
791.9886 	DATA 	Keypress: lshift
791.9892 	DATA 	Keypress: t
794.9885 	DATA 	Keypress: lshift
794.9891 	DATA 	Keypress: t
797.0556 	DATA 	end CS
797.1480 	DATA 	blue.png
797.9218 	DATA 	Keypress: b
797.9886 	DATA 	Keypress: lshift
797.9893 	DATA 	Keypress: t
798.4385 	DATA 	Keypress: b
798.7054 	DATA 	Keypress: b
799.1553 	DATA 	Keypress: b
799.6739 	DATA 	Keypress: b
800.0881 	DATA 	Keypress: b
800.3350 	DATA 	Keypress: b
800.5685 	DATA 	Keypress: b
800.7848 	DATA 	Keypress: b
800.9853 	DATA 	Keypress: lshift
800.9854 	DATA 	Keypress: t
801.0185 	DATA 	Keypress: b
801.2508 	DATA 	Keypress: b
801.5008 	DATA 	Keypress: b
801.9388 	DATA 	Keypress: b
802.2885 	DATA 	Keypress: b
802.9219 	DATA 	Keypress: b
803.1889 	DATA 	Keypress: b
803.6885 	DATA 	Keypress: b
803.8883 	DATA 	Keypress: b
803.9885 	DATA 	Keypress: lshift
803.9891 	DATA 	Keypress: t
804.1220 	DATA 	Keypress: b
804.4907 	DATA 	Keypress: b
805.0890 	DATA 	Keypress: b
806.0217 	DATA 	Keypress: b
806.0555 	DATA 	end CS
806.1471 	DATA 	vend.png
806.2552 	DATA 	Keypress: b
806.9887 	DATA 	Keypress: lshift
806.9892 	DATA 	Keypress: t
809.9885 	DATA 	Keypress: lshift
809.9891 	DATA 	Keypress: t
812.0554 	DATA 	end CS
812.1586 	DATA 	yellow.png
812.9885 	DATA 	Keypress: lshift
812.9891 	DATA 	Keypress: t
815.9885 	DATA 	Keypress: lshift
815.9891 	DATA 	Keypress: t
818.9889 	DATA 	Keypress: lshift
818.9894 	DATA 	Keypress: t
821.9886 	DATA 	Keypress: lshift
821.9892 	DATA 	Keypress: t
824.9887 	DATA 	Keypress: lshift
824.9892 	DATA 	Keypress: t
826.0554 	DATA 	end CS
826.1491 	DATA 	vend.png
827.9887 	DATA 	Keypress: lshift
827.9892 	DATA 	Keypress: t
830.9887 	DATA 	Keypress: lshift
830.9893 	DATA 	Keypress: t
832.0553 	DATA 	end CS
832.1479 	DATA 	red.png
832.8050 	DATA 	Keypress: a
833.0387 	DATA 	Keypress: a
833.4053 	DATA 	Keypress: a
833.7883 	DATA 	Keypress: a
833.9887 	DATA 	Keypress: lshift
833.9892 	DATA 	Keypress: t
834.2051 	DATA 	Keypress: a
834.4243 	DATA 	Keypress: a
834.7222 	DATA 	Keypress: a
835.0552 	DATA 	Keypress: a
835.5220 	DATA 	Keypress: a
835.9219 	DATA 	Keypress: a
836.1221 	DATA 	Keypress: a
836.4885 	DATA 	Keypress: a
836.7574 	DATA 	Keypress: a
836.9887 	DATA 	Keypress: lshift
836.9893 	DATA 	Keypress: t
837.0054 	DATA 	Keypress: a
837.2554 	DATA 	Keypress: a
837.4717 	DATA 	Keypress: a
837.6885 	DATA 	Keypress: a
837.9218 	DATA 	Keypress: a
838.3887 	DATA 	Keypress: a
838.6387 	DATA 	Keypress: a
838.9051 	DATA 	Keypress: a
839.1551 	DATA 	Keypress: a
839.3885 	DATA 	Keypress: a
839.9718 	DATA 	Keypress: a
839.9887 	DATA 	Keypress: lshift
839.9892 	DATA 	Keypress: t
840.0555 	DATA 	end CS
840.1522 	DATA 	vend.png
840.2192 	DATA 	Keypress: a
840.4559 	DATA 	Keypress: a
842.9886 	DATA 	Keypress: lshift
842.9891 	DATA 	Keypress: t
845.9885 	DATA 	Keypress: lshift
845.9891 	DATA 	Keypress: t
846.0556 	DATA 	end CS
846.1366 	DATA 	green.png
848.9887 	DATA 	Keypress: lshift
848.9892 	DATA 	Keypress: t
851.9888 	DATA 	Keypress: lshift
851.9895 	DATA 	Keypress: t
854.9887 	DATA 	Keypress: lshift
854.9892 	DATA 	Keypress: t
856.0554 	DATA 	end CS
856.1536 	DATA 	vend.png
857.9887 	DATA 	Keypress: lshift
857.9892 	DATA 	Keypress: t
860.9885 	DATA 	Keypress: lshift
860.9891 	DATA 	Keypress: t
862.0555 	DATA 	end CS
862.1474 	DATA 	blue.png
863.1053 	DATA 	Keypress: b
863.5885 	DATA 	Keypress: b
863.9884 	DATA 	Keypress: lshift
863.9890 	DATA 	Keypress: t
864.2885 	DATA 	Keypress: b
864.6887 	DATA 	Keypress: b
865.3217 	DATA 	Keypress: b
865.7552 	DATA 	Keypress: b
866.3051 	DATA 	Keypress: b
866.7382 	DATA 	Keypress: b
866.9886 	DATA 	Keypress: lshift
866.9892 	DATA 	Keypress: t
867.2390 	DATA 	Keypress: b
867.8218 	DATA 	Keypress: b
868.2218 	DATA 	Keypress: b
868.4553 	DATA 	Keypress: b
868.6884 	DATA 	Keypress: b
869.4391 	DATA 	Keypress: b
869.9887 	DATA 	Keypress: lshift
869.9892 	DATA 	Keypress: t
870.2219 	DATA 	Keypress: b
870.5554 	DATA 	Keypress: b
870.7884 	DATA 	Keypress: b
870.9886 	DATA 	Keypress: b
871.2052 	DATA 	Keypress: b
871.4220 	DATA 	Keypress: b
871.8385 	DATA 	Keypress: b
872.0554 	DATA 	end CS
872.1545 	DATA 	vend.png
872.9887 	DATA 	Keypress: lshift
872.9893 	DATA 	Keypress: t
875.9885 	DATA 	Keypress: lshift
875.9891 	DATA 	Keypress: t
878.0557 	DATA 	end CS
878.1409 	DATA 	yellow.png
878.9887 	DATA 	Keypress: lshift
878.9893 	DATA 	Keypress: t
881.9888 	DATA 	Keypress: lshift
881.9893 	DATA 	Keypress: t
884.9886 	DATA 	Keypress: lshift
884.9891 	DATA 	Keypress: t
885.0558 	DATA 	end CS
885.1508 	DATA 	vend.png
887.9887 	DATA 	Keypress: lshift
887.9893 	DATA 	Keypress: t
890.9885 	DATA 	Keypress: lshift
890.9891 	DATA 	Keypress: t
891.0558 	DATA 	end CS
891.1518 	DATA 	red.png
891.9551 	DATA 	Keypress: a
892.4222 	DATA 	Keypress: a
892.6553 	DATA 	Keypress: a
892.8885 	DATA 	Keypress: a
893.5075 	DATA 	Keypress: a
893.9888 	DATA 	Keypress: lshift
893.9893 	DATA 	Keypress: t
894.3385 	DATA 	Keypress: a
894.7058 	DATA 	Keypress: a
894.9246 	DATA 	Keypress: a
895.1719 	DATA 	Keypress: a
895.5407 	DATA 	Keypress: a
895.9553 	DATA 	Keypress: a
896.3553 	DATA 	Keypress: a
896.8719 	DATA 	Keypress: a
896.9885 	DATA 	Keypress: lshift
896.9890 	DATA 	Keypress: t
897.0889 	DATA 	Keypress: a
897.2721 	DATA 	Keypress: a
897.4390 	DATA 	Keypress: a
897.6388 	DATA 	Keypress: a
898.0240 	DATA 	Keypress: a
898.4054 	DATA 	Keypress: a
898.6055 	DATA 	Keypress: a
898.8221 	DATA 	Keypress: a
899.4722 	DATA 	Keypress: a
899.9885 	DATA 	Keypress: lshift
899.9891 	DATA 	Keypress: t
900.1719 	DATA 	Keypress: a
900.5223 	DATA 	Keypress: a
900.7384 	DATA 	Keypress: a
900.9718 	DATA 	Keypress: a
901.2221 	DATA 	Keypress: a
901.4225 	DATA 	Keypress: a
901.6551 	DATA 	Keypress: a
901.8582 	DATA 	Keypress: a
902.0555 	DATA 	end CS
902.1567 	DATA 	vend.png
902.1571 	DATA 	Keypress: a
902.9888 	DATA 	Keypress: lshift
902.9894 	DATA 	Keypress: t
905.9886 	DATA 	Keypress: lshift
905.9892 	DATA 	Keypress: t
908.0558 	DATA 	end CS
908.1435 	DATA 	blue.png
908.8385 	DATA 	Keypress: b
908.9887 	DATA 	Keypress: lshift
908.9892 	DATA 	Keypress: t
909.2717 	DATA 	Keypress: b
909.4891 	DATA 	Keypress: b
909.7052 	DATA 	Keypress: b
910.3049 	DATA 	Keypress: b
910.6385 	DATA 	Keypress: b
911.0074 	DATA 	Keypress: b
911.3385 	DATA 	Keypress: b
911.7413 	DATA 	Keypress: b
911.9886 	DATA 	Keypress: lshift
911.9892 	DATA 	Keypress: t
912.1384 	DATA 	Keypress: b
912.3217 	DATA 	Keypress: b
912.5053 	DATA 	Keypress: b
912.9055 	DATA 	Keypress: b
913.3052 	DATA 	Keypress: b
913.5052 	DATA 	Keypress: b
913.6719 	DATA 	Keypress: b
913.8553 	DATA 	Keypress: b
914.0719 	DATA 	Keypress: b
914.4052 	DATA 	Keypress: b
914.8054 	DATA 	Keypress: b
914.9887 	DATA 	Keypress: lshift
914.9893 	DATA 	Keypress: t
915.2386 	DATA 	Keypress: b
915.4385 	DATA 	Keypress: b
915.6227 	DATA 	Keypress: b
915.8052 	DATA 	Keypress: b
916.0053 	DATA 	Keypress: b
916.3722 	DATA 	Keypress: b
916.7884 	DATA 	Keypress: b
917.1407 	DATA 	Keypress: b
917.4719 	DATA 	Keypress: b
917.8885 	DATA 	Keypress: b
917.9889 	DATA 	Keypress: lshift
917.9894 	DATA 	Keypress: t
918.2888 	DATA 	Keypress: b
918.4560 	DATA 	Keypress: b
918.6720 	DATA 	Keypress: b
919.0385 	DATA 	Keypress: b
919.0559 	DATA 	end CS
919.1453 	DATA 	vend.png
919.4228 	DATA 	Keypress: b
920.9887 	DATA 	Keypress: lshift
920.9892 	DATA 	Keypress: t
923.9887 	DATA 	Keypress: lshift
923.9893 	DATA 	Keypress: t
925.0554 	DATA 	end CS
925.1435 	DATA 	green.png
926.9876 	DATA 	Keypress: lshift
926.9880 	DATA 	Keypress: t
929.0557 	DATA 	end CS
929.1432 	DATA 	vend.png
929.9884 	DATA 	Keypress: lshift
929.9890 	DATA 	Keypress: t
932.9887 	DATA 	Keypress: lshift
932.9892 	DATA 	Keypress: t
935.0558 	DATA 	end CS
935.1472 	DATA 	yellow.png
935.9889 	DATA 	Keypress: lshift
935.9894 	DATA 	Keypress: t
938.9889 	DATA 	Keypress: lshift
938.9894 	DATA 	Keypress: t
941.9887 	DATA 	Keypress: lshift
941.9893 	DATA 	Keypress: t
944.9886 	DATA 	Keypress: lshift
944.9892 	DATA 	Keypress: t
947.0558 	DATA 	end CS
947.1551 	DATA 	vend.png
947.9891 	DATA 	Keypress: lshift
947.9897 	DATA 	Keypress: t
950.9887 	DATA 	Keypress: lshift
950.9893 	DATA 	Keypress: t
953.0557 	DATA 	end CS
953.1444 	DATA 	green.png
953.9885 	DATA 	Keypress: lshift
953.9891 	DATA 	Keypress: t
956.9886 	DATA 	Keypress: lshift
956.9892 	DATA 	Keypress: t
959.9893 	DATA 	Keypress: lshift
959.9898 	DATA 	Keypress: t
962.9889 	DATA 	Keypress: lshift
962.9895 	DATA 	Keypress: t
963.0558 	DATA 	end CS
963.1451 	DATA 	vend.png
965.9887 	DATA 	Keypress: lshift
965.9892 	DATA 	Keypress: t
968.9888 	DATA 	Keypress: lshift
968.9894 	DATA 	Keypress: t
969.0557 	DATA 	end CS
969.1525 	DATA 	red.png
970.0577 	DATA 	Keypress: a
970.3720 	DATA 	Keypress: a
970.7554 	DATA 	Keypress: a
971.2391 	DATA 	Keypress: a
971.5885 	DATA 	Keypress: a
971.8556 	DATA 	Keypress: a
971.9891 	DATA 	Keypress: lshift
971.9897 	DATA 	Keypress: t
972.2219 	DATA 	Keypress: a
972.5389 	DATA 	Keypress: a
972.8555 	DATA 	Keypress: a
973.1886 	DATA 	Keypress: a
973.7887 	DATA 	Keypress: a
974.1062 	DATA 	Keypress: a
974.4722 	DATA 	Keypress: a
974.8554 	DATA 	Keypress: a
974.9887 	DATA 	Keypress: lshift
974.9893 	DATA 	Keypress: t
975.1888 	DATA 	Keypress: a
975.4890 	DATA 	Keypress: a
975.8718 	DATA 	Keypress: a
976.5056 	DATA 	Keypress: a
976.8552 	DATA 	Keypress: a
977.1885 	DATA 	Keypress: a
977.4889 	DATA 	Keypress: a
977.8722 	DATA 	Keypress: a
977.9888 	DATA 	Keypress: lshift
977.9895 	DATA 	Keypress: t
978.0559 	DATA 	end CS
978.1453 	DATA 	vend.png
980.9889 	DATA 	Keypress: lshift
980.9895 	DATA 	Keypress: t
983.9891 	DATA 	Keypress: lshift
983.9896 	DATA 	Keypress: t
984.0559 	DATA 	end CS
984.1463 	DATA 	blue.png
984.9887 	DATA 	Keypress: b
985.2220 	DATA 	Keypress: b
985.9555 	DATA 	Keypress: b
986.5724 	DATA 	Keypress: b
986.9389 	DATA 	Keypress: b
986.9886 	DATA 	Keypress: lshift
986.9892 	DATA 	Keypress: t
987.3552 	DATA 	Keypress: b
987.9079 	DATA 	Keypress: b
988.2719 	DATA 	Keypress: b
988.6556 	DATA 	Keypress: b
988.9721 	DATA 	Keypress: b
989.3556 	DATA 	Keypress: b
989.6561 	DATA 	Keypress: b
989.9895 	DATA 	Keypress: lshift
989.9900 	DATA 	Keypress: t
989.9915 	DATA 	Keypress: b
990.6397 	DATA 	Keypress: b
990.9719 	DATA 	Keypress: b
991.3555 	DATA 	Keypress: b
991.6885 	DATA 	Keypress: b
992.0721 	DATA 	Keypress: b
992.3910 	DATA 	Keypress: b
992.7416 	DATA 	Keypress: b
992.9893 	DATA 	Keypress: lshift
992.9899 	DATA 	Keypress: t
993.0559 	DATA 	end CS
993.1475 	DATA 	vend.png
993.3891 	DATA 	Keypress: b
995.9887 	DATA 	Keypress: lshift
995.9892 	DATA 	Keypress: t
998.9887 	DATA 	Keypress: lshift
998.9893 	DATA 	Keypress: t
999.0559 	DATA 	end CS
999.1466 	DATA 	yellow.png
1001.9890 	DATA 	Keypress: lshift
1001.9896 	DATA 	Keypress: t
1004.9888 	DATA 	Keypress: lshift
1004.9894 	DATA 	Keypress: t
1007.9887 	DATA 	Keypress: lshift
1007.9893 	DATA 	Keypress: t
1009.0559 	DATA 	end CS
1009.1449 	DATA 	vend.png
1010.9889 	DATA 	Keypress: lshift
1010.9894 	DATA 	Keypress: t
1013.9890 	DATA 	Keypress: lshift
1013.9895 	DATA 	Keypress: t
1015.0558 	DATA 	end CS
1015.1430 	DATA 	red.png
1015.8047 	DATA 	Keypress: a
1016.2546 	DATA 	Keypress: a
1016.6219 	DATA 	Keypress: a
1016.8882 	DATA 	Keypress: a
1016.9882 	DATA 	Keypress: lshift
1016.9887 	DATA 	Keypress: t
1017.2883 	DATA 	Keypress: a
1017.5548 	DATA 	Keypress: a
1017.8714 	DATA 	Keypress: a
1018.1380 	DATA 	Keypress: a
1018.3550 	DATA 	Keypress: a
1019.0054 	DATA 	Keypress: a
1019.6054 	DATA 	Keypress: a
1019.9555 	DATA 	Keypress: a
1019.9888 	DATA 	Keypress: lshift
1019.9894 	DATA 	Keypress: t
1020.6556 	DATA 	Keypress: a
1021.0561 	DATA 	end CS
1021.1368 	DATA 	vend.png
1021.2555 	DATA 	Keypress: a
1022.9891 	DATA 	Keypress: lshift
1022.9897 	DATA 	Keypress: t
1025.9890 	DATA 	Keypress: lshift
1025.9897 	DATA 	Keypress: t
1027.0559 	DATA 	end CS
1027.1448 	DATA 	green.png
1028.9889 	DATA 	Keypress: lshift
1028.9894 	DATA 	Keypress: t
1031.9888 	DATA 	Keypress: lshift
1031.9894 	DATA 	Keypress: t
1032.0558 	DATA 	end CS
1032.1481 	DATA 	vend.png
1034.9894 	DATA 	Keypress: lshift
1034.9900 	DATA 	Keypress: t
1037.9886 	DATA 	Keypress: lshift
1037.9892 	DATA 	Keypress: t
1038.0561 	DATA 	end CS
1038.1445 	DATA 	blue.png
1038.7054 	DATA 	Keypress: b
1038.9389 	DATA 	Keypress: b
1039.1387 	DATA 	Keypress: b
1039.3552 	DATA 	Keypress: b
1039.6892 	DATA 	Keypress: b
1040.0722 	DATA 	Keypress: b
1040.3720 	DATA 	Keypress: b
1040.5721 	DATA 	Keypress: b
1040.9224 	DATA 	Keypress: b
1040.9887 	DATA 	Keypress: lshift
1040.9893 	DATA 	Keypress: t
1041.4555 	DATA 	Keypress: b
1041.6554 	DATA 	Keypress: b
1041.8387 	DATA 	Keypress: b
1042.0252 	DATA 	Keypress: b
1042.3721 	DATA 	Keypress: b
1042.7219 	DATA 	Keypress: b
1042.9888 	DATA 	Keypress: b
1043.1722 	DATA 	Keypress: b
1043.5058 	DATA 	Keypress: b
1043.8386 	DATA 	Keypress: b
1043.9891 	DATA 	Keypress: lshift
1043.9897 	DATA 	Keypress: t
1044.0222 	DATA 	Keypress: b
1044.2056 	DATA 	Keypress: b
1045.0223 	DATA 	Keypress: b
1045.2220 	DATA 	Keypress: b
1045.4221 	DATA 	Keypress: b
1045.9894 	DATA 	Keypress: b
1046.6227 	DATA 	Keypress: b
1046.9892 	DATA 	Keypress: lshift
1046.9897 	DATA 	Keypress: t
1047.6911 	DATA 	Keypress: b
1048.1052 	DATA 	Keypress: b
1048.5911 	DATA 	Keypress: b
1048.9553 	DATA 	Keypress: b
1049.9722 	DATA 	Keypress: b
1049.9890 	DATA 	Keypress: lshift
1049.9896 	DATA 	Keypress: t
1050.4413 	DATA 	Keypress: b
1050.9720 	DATA 	Keypress: b
1051.3220 	DATA 	Keypress: b
1052.1222 	DATA 	Keypress: b
1052.3054 	DATA 	Keypress: b
1052.5054 	DATA 	Keypress: b
1052.6726 	DATA 	Keypress: b
1052.9890 	DATA 	Keypress: lshift
1052.9895 	DATA 	Keypress: t
1053.0559 	DATA 	end CS
1053.1513 	DATA 	vend.png
1053.3722 	DATA 	Keypress: b
1055.9891 	DATA 	Keypress: lshift
1055.9897 	DATA 	Keypress: t
1058.9891 	DATA 	Keypress: lshift
1058.9897 	DATA 	Keypress: t
1059.0559 	DATA 	end CS
1059.1475 	DATA 	yellow.png
1061.9888 	DATA 	Keypress: lshift
1061.9894 	DATA 	Keypress: t
1064.9890 	DATA 	Keypress: lshift
1064.9896 	DATA 	Keypress: t
1067.0561 	DATA 	end CS
1067.1459 	DATA 	vend.png
1067.9899 	DATA 	Keypress: lshift
1067.9905 	DATA 	Keypress: t
1073.0560 	DATA 	end CS
